airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Vistara,UK-778,Delhi,Afternoon,one,Night,destination_city,Business,6.67,41,97199
Vistara,UK-988,Munbai,Night,one,290,Bangalore,Business,13.92,22,66928
Indugo,6E-5386,Delhi,Evening,one,-7448640,Delhi,Economy,5.08,42,2339
Indigo,6E-496,Kolkata,-1,one,"""""",Chennai,Economy,4067,38,3771
GO_FIRST,G8-7534,Delhi,Afternoon,one,NULL,Kolkata,Economy,one,24,5954
GO_FIRST,G8-165,Delhi,6E-6212,one,Afternoon,Kolkata,Economy,NULL,22,5954
Air_India,AI-747,Kolkata,Night,zero,-33,Bsngalore,Business,2.58,14,25470
SpiceJet,SG-198,Delhi,Night,zero,-61,Kolkata,Kolkata,5081749,18,4756
Indigo,6E-743,Kolkata,Early_Morning,two_or_more,Night,Vhennai,Economy,15.42,17,10307
Vistara,UK-945,Delhi,2825841,one,Night,Chennai,Economy,218,7,11520
Vistara,UK-910,Mumbai,"""""",one,Morning,Chennai,null,889677,20,7135
Vistara,UK-877,Mumbqi,-2938542,one,Afternoon,Hyderabad,Mumbai,4.92,42,5232
AirAsic,I5-830,Delhi,14.67,zero,?,Mumbai,Economy,3802270,17,UK-927
Air_India,AI-424,source_city,null,one,-81,Mumbaj,Hyderabad,4718193,25,50271
AirAsia,I5-942,Mumbwi,Afternoon,one,1132999,Bangalore,Economy,6E-394,6,Mumbai
Vistara,UK-814,Bangalore,Night,one,-5862453,Hyderabad,null,Economy,48,56588
Vistara,UK-613,Mumbai,Afternoon,two_or_more,Evening,Kolkata,Business,276,3,68351
Air_India,AI-569,Chennai,Early_Morning,one,Indigo,Hyderabad,Economy,-82,41,6466
Vistara,UK-902,Mumbai,unknown,one,unknown,Bangalore,Economy,6.92,24,6450
Vistara,UK-826,Chennai,,one,Hyderabad,Bangalore,Economy,8.42,18,4755
Vistara,UK-958,Mumbqj,Afternoon,one,Night,Chennai,N/A,270,33,4348
Vistara,UK-860,source_city,-11,one,Night,Mumbei,Economy,N/A,19,4660
Air_India,AI-538,Chennai,Night,zero,Night,Delhi,Business,2.83,30,27792
GO_FIRST,G8-211,Delhi,Morning,one,"""""",Chennai,Hyderabad,6.75,13,Delhi
Indigo,6E-2083,Delhi,Early_Morning,one,NULL,Bangalore,Economy,Morning,12,12518
SpiceJet,SG-390,Hyderabad,Night,zero,Night,Delhi,Bangalore,2.08,20,2877
Indigo,6E-5398,Mumbai,NULL,one,Afternoon,Chennai,Economy,Vistara,33,1890
Vistara,UK-802,Bangalore,Evening,one,null,Chennai,Business,14.92,12,69244
Vistara,UK-871,Delhi,Mumbai,one,Morning,Bangalore,Economy,12.25,24,3357
Vistara,UK-910,Mumbai,Evening,one,Chennai,Hyderabad,Vconomy,Kolkata,19,4656
Indygo,6E-2618,Delhi,Afternoon,one,Night,Hyderabad,Economy,7.58,32,2098
Vistara,UK-838,Delhi,Night,one,Afternoon,Mumbai,Business,15.5,14,74305
Vistara,UK-708,nolkata,AI-610,one,Evening,Hyderabad,Economy,AI-868,48,5760
Vistara,UK-845,Mumbai,223,one,Afternoon,Delhi,Business,8853685,41,53152
Indigo,6E-397,Delhi,Afternoon,one,Night,Hyderabad,Economy,4570753,3,10050
AirAsia,I5-749,Mumbai,Night,one,Early_Morning,Kolkata,"""""",8.75,19,3393
Vistara,UK-822,Chenkai,760914,one,"""""",Kolkata,Business,23.92,48,54896
Air_India,AI-839,Delhi,Night,one,Morning,Bangalore,Business,13.33,24,?
AirAsia,I5-996,Bangalore,UK-970,zero,Night,Denhi,Economv,N/A,11,7489
Vistara,UK-874,Hyderabad,,one,Morning,Kojkata,Business,Economy,43,48851
Air_India,AI-543,Hyderabad,Morning,one,Early_Morning,Mumbai,unknown,20.0,22,6557
Air_India,AI-773,Chennai,,one,-17,Chennai,Economy,?,28,5813
Vistara,UK-830,Hyderabad,Morning,two_or_more,Night,Bangalore,"""""",13.0,20,6461
Vistara,UK-970,Hyderabad,Morning,one,5583299,Hyderabad,Business,8.25,36,60365
Indigo,6E-6722,Mumbai,Night,zero,-594283,Mumbai,Tconomy,2.25,25,3001
Air_India,AI-747,Mumbai,Night,one,Afternoon,Delhi,Night,13.75,17,57939
Indigo,6E-528,Mumbai,null,one,Late_Night,Delhi,Ebonony,250,35,4067
Indigo,6E-6205,Delhi,-68,one,Night,Chennai,one,7.17,32,one
Air_India,AI-651,Mumbai,-9687035,one,15309,Kolkata,Economy,23.17,21,8878
Air_India,AI-505,Chennai,Morning,one,Night,Mumbai,Economy,NULL,31,6578
Vistara,UK-774,Kolkata,NULL,one,Evening,Delhi,Business,23.17,13,69535
Indigo,6E-767,Delhi,Night,one,Early_Morning,Bangalore,Economy,7.92,45,4007
Vistara,UK-820,Bangalore,null,one,Morning,Kolkzta,Economy,NULL,7,15889
GO_FIRST,G8-211,Delhi,210,one,Afternoon,Oumbai,Economy,6.75,42,6042
Indigo,6E-6212,Hyderabad,Bangalore,one,Night,Hyderabad,AI-9893,10.0,11,6638
Air_India,AI-774,Mumbai,Economy,zero,Night,Kolketa,Economy,"""""",40,3177
SpiceJet,SG-5013,Bangalore,4805424,zero,Late_Night,Delhi,Economy,-5,8,N/A
Air_India,AI-809,Munbai,Morning,one,Evening,Chgnnai,Business,9.0,7,two_or_more
SpiceJet,SG-4010,Chennay,Morning,zero,Morning,Bangalore,45,?,35,1444
Vistara,UK-826,source_city,Afternoon,one,Night,Delhi,Economy,230,37,5606
SpiceJet,SG-8702,Mumbai,Morning,zero,one,Delhi,Economy,-75,13,5943
Vistara,UK-808,Bangalore,Vistara,one,-1037270,Kolkata,Economy,-56,8,26.33
Vistara,UK-808,Bangalore,-34,one,-9505765,Chennai,Economy,8925849,23,6510
Air_India,AI-865,Delhi,Morning,one,Morning,Kolkata,Econojy,NULL,26,5276
Air_India,AI-459,source_city,Early_Morning,one,Morning,Bangalore,Economy,5.67,20,6177
AirAsia,I5-749,Bangalore,Night,one,Early_Morning,Kolkata,Vconomy,34,2,5176
Air_Indna,AI-888,source_city,Evening,one,Afternoon,Bahgaljre,Businffs,211,15,29
Vistara,UK-832,Delhi,Early_Morning,one,unknown,Hyderabad,Ecogomy,13.0,8,11069
Vistara,UK-826,Chejnai,Afternoon,one,Evening,Bangalore,Economy,31.08,13,19889
Viatara,UK-873,Mumbai,Early_Morning,one,?,Delhi,Business,Vistara,17,15.83
Indigo,6E-2248,Hydsrabad,Afternoon,zero,Evening,Bangalore,Economy,2.25,33,""""""
Vistara,UK-706,Komkata,Morning,two_or_more,G8-339,Bangalore,Economy,9.0,20,7763
AirAsia,I5-1426,Bangalore,-967922,one,-91,Delhi,null,7.33,12,7484
CirAsya,I5-740,Dzlhi,Early_Morning,one,Afternoon,Hyderabad,Economy,7.58,13,5953
Indigo,6E-7336,Delhi,Early_Morning,one,-39,Mumbai,Economy,8.75,45,unknown
Indigo,6E-6205,Delhl,,one,Evening,Hyderabad,Ecotomy,5.08,45,31.08
Voabara,UK-819,Deuhi,Bangalore,one,"""""",Mumbai,Business,9.17,29,53164
Vistara,UK-960,Mumbai,Morning,one,Night,Bangalore,Econoky,11.42,23,6450
Indigo,6E-6187,Delhi,Afternoon,one,Night,Chennai,,6.42,42,4667
Vistara,UK-828,Chennai,null,one,Evening,Kolkata,N/A,230,33,7081
Vistara,UK-928,Oumbai,Economy,one,Evening,Mumbai,unknown,13.08,14,11129
Vistara,UK-894,Hyderabad,Evening,one,Night,Mumbai,Economy,N/A,14,9178
Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,Business,Evening,3,Early_Morning
Air_India,AI-698,Hydexabad,Hyderabad,one,Evening,Delhi,Economy,20.0,26,4387
GO_FIRST,G8-395,source_city,Morning,one,Afternoon,Delhi,Economy,7.58,27,4028
Vistara,UK-970,Mumbai,Morning,one,null,Hyderabad,tconomy,11.17,16,4414
Air_India,AI-868,Delhi,Evening,one,Morning,destination_city,Ecunomy,14.83,19,5805
Air_India,AI-660,Mumbai,Evening,one,Afternoon,destination_city,Economy,18.67,30,null
Vistara,UK-655,Hyderabad,-88,two_or_more,Evening,Delhi,Economy,8.42,25,6529
SpiceJet,SG-8645,Delhi,Evening,one,-27,Bannalure,Economy,16.67,32,Air_India
Air_India,AI-543,Delhi,unknown,one,Night,Bangalore,Business,?,39,45883
Vistara,UK-826,source_city,Afternoon,one,Evening,Deuhi,null,5.58,7,11448
Air_India,AI-637,Mombai,Evening,one,"""""",Delhi,Economy,26.42,6,9303
SpiceJet,SG-390,Hnderabad,Night,zero,null,Bangalore,Economg,2.08,23,N/A
Vystara,UK-963,Delhi,Morning,one,3916899,Hyderabad,cconomy,23.0,44,6172
Indigo,6E-926,Delhi,Evening,one,Night,Mulbai,Economy,6652170,36,4212
Vistzra,UK-720,source_city,,one,Night,Mumbai,Business,14.08,8,81407
Amr_India,AI-442,Mumbai,Afternoon,one,unknown,Kolkata,N/A,NULL,9,?
Vistara,UK-820,Bangalore,9383855,one,Afternoon,Hyderabad,Econojy,,39,6133
GO_FIRST,G8-551,Hyqeranaa,Morning,one,SG-8903,Mumbai,,-461538,48,Indigo
Vistara,UK-975,Delhi,232,one,Evening,Mumbai,Business,11.08,14,80985
Vistara,UK-813,Delhi,Evening,two_or_more,-45,destination_city,NULL,104774,31,8719
Vistara,UK-995,Delhi,Morning,one,8921331,Kolkata,Business,Delhi,24,65529
Vistafa,UK-943,Delhi,Early_Morning,one,Evening,Bangalore,Buskness,10.25,12,57017
Vistara,UK-960,source_city,Morning,one,-7003525,Kolkatz,Economy,N/A,7,""""""
AirAsia,I5-1518,Hyderabad,Mumbai,zero,Night,Chennai,Economy,1.17,42,1776
Vistara,UK-738,Chennai,-30,one,Evening,Bangalore,one,one,34,52175
Air_India,AI-505,Kolkata,Morning,one,Evening,Delhi,Business,-59,46,54684
Vistara,UK-824,Chennai,Night,one,-9449231,Delhi,Delhi,20.42,49,5206
Vistara,UK-778,Kolkata,Afternoon,one,Afternoon,Hyderabad,Business,21.25,14,62255
Vistara,UK-859,Delhi,Morning,one,Morning,Mumbai,Business,-6819001,29,41281
Vistara,UK-970,Mumbai,-1999555,one,Evening,Kolkata,Economy,10.83,40,5949
Vistara,UK-836,Chennai,?,one,Night,Bantalorq,Economy,224,6,15794
Air_India,AI-9505,Delhi,-761088,one,Hyderabad,Mumbai,49,14.08,30,4027
Vistara,UK-876,source_city,Night,one,Morning,Delhi,Economy,12.08,49,6292
Vistara,UK-977,Mumbai,Evening,one,Evening,Kolkata,Economy,null,5,""""""
Vistara,UK-960,Delhi,6100726,one,-90,Bangalore,Econlmy,2851441,35,6450
SphceJet,SG-264,Kolkata,1211302,zero,Chennai,Ddlhi,Economy,2.58,49,3999
Indigo,6E-496,Mumbai,Early_Morning,one,Evening,Chennai,Economy,10.83,42,3015
Indigo,6E-2034,Bangalore,Evening,zero,Night,Bangalore,Economy,-28,12,unknown
Indigo,6E-5327,Kolkata,Evening,zero,,Mumbak,Economy,3.0,31,null
Vistara,UK-815,Delhi,398014,zero,one,Bangalore,,2.75,36,32859
GO_xIRST,G8-286,Delhi,Morning,one,Evening,Mumbai,Economy,7.5,23,7437
Vistara,UK-860,Hyderabad,Early_Morning,one,Morning,Delhi,Economy,?,21,4009
Air_India,AI-806,Mumbay,Early_Morning,one,8070680,Kolkata,Econoky,Early_Morning,19,6840
AirAsia,I5-1529,Ddlhi,Morning,one,232,Kolkata,Economy,15.0,49,2409
Vistara,UK-708,Hyderabad,Chennai,one,Afternoon,Delhi,Business,18.58,11,70543
GO_FIRST,G8-717,Delhi,Evening,one,Afternoon,Mjmbai,Economy,"""""",20,3330
Vistara,UK-720,Kolkata,-4212319,zero,Morning,Delhi,N/A,2.42,20,4001
GO_FIRST,G8-510,Bangalore,Early_Morning,one,Evening,destination_city,Ecojomy,9.67,16,3091
Indigo,6E-5175,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.92,11,7425
Vlsvarx,UK-853,Mumbai,Afternoon,one,UK-850,Delhi,Business,6.42,15,NULL
Vistara,UK-963,Chennai,-64,one,Evening,Hyderabad,Economy,200,5,null
Aig_Indya,AI-671,Mumbai,Morning,one,Afternoon,Delhi,Econpmy,28.0,42,3843
GO_FIRST,G8-7547,source_city,Morning,one,Afternoon,Delhi,Econokb,5.75,11,7487
Vistara,UK-708,Kolkata,Night,one,Morning,destination_city,Kolkata,14.5,48,8111
AjrAsia,I5-721,Aelhi,Night,zero,Night,Kolkata,Economy,7516394,24,4499
GO_FIRST,G8-520,Mumbai,Night,zero,Night,Kolkata,Bangalore,2.58,11,7412
Indigo,6E-7561,Delhi,Early_Morning,one,Evening,Delhi,"""""",9.17,42,4515
Vistara,UK-836,Mumbai,one,one,one,Mumbai,Economy,5.75,13,11069
AirAsia,I5-510,Delhi,-8153744,one,Afternoon,Kolkata,fconomy,-8741461,14,5291
Air_India,AI-887,Bangalore,Early_Morning,one,288,Konkata,Economy,25.83,16,5805
Vistarc,UK-720,Kolkata,Early_Morning,one,-79,Mujbai,Fconmmy,6.83,19,6067
Vistara,UK-836,Chennai,Morning,one,UK-860,Bangalore,"""""",8.08,3,98839
Vistara,UK-988,Mumbai,Night,one,Morning,Hyderabad,Qconomy,-613374,31,6159
Vistara,UK-826,Chennai,Afternoon,one,Night,Kopkata,Hyderabad,10.25,40,9216
AirAsia,I5-1518,Hyderabad,null,one,Morning,Delhi,Ecinomy,13.17,18,Delhi
Amr_Indka,AI-543,Bangalore,Morning,one,Evening,Mumbai,NULL,-68,33,4363
Vistara,UK-659,Bangalore,Morning,two_or_more,Night,Bangalore,Economy,9.42,22,11367
Air_India,AI-539,Kolkata,Evening,one,Morning,Hyderabad,Business,17.5,17,NULL
Indigo,6E-294,Bangalore,,one,Late_Night,Delhi,49,7.5,20,6489
Air_India,AI-9720,Iolkata,"""""",two_or_more,one,Mmmbai,Economy,202,10,11785
Air_India,AI-542,Delhi,-5418300,one,Morning,Kolkata,Business,22.33,28,43376
Vistarx,UK-814,Mumbai,,one,Morning,Kolkata,Economy,11.17,49,8112
Air_India,AI-766,Kolkata,Morning,one,4410106,Bangalore,,,35,44546
Vistara,UK-890,Hyderabad,Evening,zero,-8352068,Delhi,N/A,2.25,10,30808
Vistara,UK-706,Kolkata,Vistara,one,Night,Hyderabad,Business,1256179,12,52175
Vistara,UK-706,Mumbai,Morning,one,N/A,Chennai,Economy,unknown,33,NULL
Vistara,UK-706,Kolkata,-344466,one,Night,Bangalore,Business,5918766,25,71058
GO_FIRST,G8-422,source_city,Evening,one,Mumbai,Kolkata,Economy,12.33,37,4327
Vifuara,UK-776,Kolkaha,Evening,one,Morning,Delhi,Economy,one,47,7145
Air_India,AI-402,Kolkata,Morning,two_or_more,Evening,Mumbai,Economy,222,8,14157
Air_India,AI-503,Hyderabad,Evening,one,Evening,Bangalore,Business,6375466,38,Morning
SpiceJet,SG-8946,Delhi,Morning,one,Bangalore,Chznnai,Economy,6.17,16,4149
Vistara,UK-876,Hyderabad,Night,one,Night,Delhi,Economy,-903458,4,null
Xmf_India,AI-678,Delri,Morning,one,?,Hyderabad,6082,12.58,22,unknown
Indigo,6E-6172,Kolkata,Night,zero,-79,Mumbai,Economy,2.17,37,2750
GO_FIRST,G8-424,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Econumy,6.33,27,4165
Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,-48,7,11205
Air_India,AI-809,Mujbai,Morning,one,unknown,Chennai,Economy,229,13,9201
Vistara,UK-850,Kolkata,Evening,one,Morning,Chennai,Bufiness,12.92,15,unknown
Vistara,UK-928,Mumbai,Early_Morning,one,19,Mumbai,Business,6.08,45,53645
Vistara,UK-778,Bangalore,Afternoon,one,null,Bangaloge,Economy,,13,13014
Indigo,6E-847,Delhi,NULL,one,Night,Delhi,null,6.67,11,AI-763
AirAsia,I5-974,Hyderabad,Night,one,Late_Night,Drlhi,Economy,5.17,22,2228
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Delhi,Business,-7,46,57920
GO_FIRST,G8-7549,Deuhi,242,one,Late_Night,Bangalore,Economy,9.25,12,7426
Air_India,AI-640,Bangalore,Early_Morning,one,Evening,Delhi,Business,12.58,14,unknown
Vistara,UK-943,Denhi,null,one,Afternoon,Hyderabad,Economy,6692189,38,NULL
AirAsia,I5-711,Delhi,6E-2076,one,8094453,Bangalore,Economy,-95,47,3090
Air_India,AI-441,Delhi,Evening,one,Night,Mumbwi,Economy,,12,5955
Vistara,UK-874,Hyderabad,Morning,one,5717053,Chennai,Economy,NULL,27,UK-772
AirAsia,I5-821,Chennai,,one,Morning,Hyderabad,Economy,N/A,19,1550
Vistara,UK-772,Mumbai,36,one,NULL,Bangalore,Economy,?,8,12166
Air_India,AI-516,Mumbai,-23,two_or_more,-68,Chennai,Vistara,11.42,28,63027
Air_India,AI-539,source_city,Night,one,Night,Kolkata,Economy,3393,46,6308
AirAsia,I5-1518,Hyderabad,Evening,one,Morning,Delhi,Economy,-30,2,13694
Indigo,6E-841,Delhi,7487,one,-54,Kolkata,Economy,"""""",47,3393
Indigo,6E-6006,Delhi,278,one,Night,Hyderabad,Economy,8.0,13,7877
Vistara,UK-772,Kolkata,Morning,one,289,Bangalore,Economy,22.42,21,6195
SpiceJet,SG-390,Chennai,Night,zero,Night,Delhi,Economy,223,37,2276
Vistara,UK-817,source_city,Evening,two_or_more,Morning,Chennau,Economg,-5561771,21,8719
Vistara,UK-822,source_city,Morning,one,Night,Hyvwranad,Economy,one,24,6032
Air_India,AI-537,Bangalore,Evening,one,Evening,Mumbai,Early_Morning,24.83,34,50969
Vistara,UK-808,Kolkata,Early_Morning,one,Night,Mumyai,Ewonomy,14.0,28,6568
Air_Ltdie,AI-660,Mumbai,"""""",one,Morning,Hyderabad,"""""",16.5,26,unknown
Air_Hhdia,AI-651,Kolkata,1774148,one,Night,Delhi,Economy,11.0,29,UK-988
tO_FIRST,G8-7536,source_city,Afternoon,one,unknown,Bakgalore,Economy,8.92,40,6319
Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Econojy,8.17,43,5181
Air_India,AI-631,source_city,-8057174,two_or_more,Afternoon,Kolkata,Buruness,19.17,25,57349
Indigo,6E-541,Bangalore,Morning,zero,Morning,Mumbai,Economy,1.08,13,3498
Vistara,UK-858,Bangalote,-39,one,Morning,Bangalore,Economy,"""""",12,9241
Indigo,6E-6258,Mumbai,Vistara,one,-11,Bangalore,N/A,-3936627,32,2124
Air_India,AI-9885,source_city,-4082054,two_or_more,244,Delhi,Economy,null,3,15368
Air_Imdia,AI-541,Hyderabad,-3834052,one,Late_Night,Bangalore,Business,21,42,?
Vistara,UK-943,source_city,Early_Morning,one,Night,Bangalore,?,13.42,11,57017
Air_Indma,AI-430,Chennai,Morning,one,Mumbai,Mujbal,Economy,12.25,21,4357
Air_India,AI-442,Delhi,N/A,one,232,Kolkata,Buskness,27.58,12,49725
Air_India,AI-804,Bangalore,Early_Morning,one,218,Hyderabad,Businevs,17.42,14,56476
Air_India,AI-543,Hyderabad,Morning,one,"""""",Kolkaja,Economy,one,30,7544
Air_India,AI-541,Mumbai,Evening,one,Afternoon,Chennai,Businesw,"""""",46,unknown
Indigo,6E-5208,Mumbai,-759026,one,one,Chennai,Vistara,4.92,11,8306
Vistara,UK-994,Kolkata,Morning,zero,Afternoon,Belhi,Economy,-404139,34,2339
Vistara,UK-720,Kmlkata,Early_Morning,two_or_more,Night,Bangqlote,Economy,,25,8111
SpiceJet,SG-387,Kolkata,Night,one,6128784,Hyderabad,Economy,26.17,41,one
Air_India,AI-525,Mumbai,Hyderabad,one,Night,Bangalore,one,Hyderabad,34,44546
Vistara,UK-802,Kolkata,Evening,one,AirAsia,Bangalore,Business,13.08,27,67004
Vistara,UK-988,Mumbai,Night,one,Morning,Hygerabad,"""""",12.75,20,58125
Vistara,UK-822,Chennai,Morning,one,Morning,destination_city,Economy,240,4,11650
Indigo,6E-2373,Delhi,Afternoon,one,-68,Mumbai,6444,6.0,43,2410
Air_India,AI-639,Mumbai,Morning,one,Afternoon,Delhi,46,null,25,unknown
Vistara,UK-738,nolkata,Chennai,one,Morning,Delhi,xconomy,15.17,33,5660
Vistara,UK-850,Mumbai,6069249,one,Late_Night,Delhi,Business,8000757,49,42521
Xistara,UK-823,Chennai,Morning,zero,Night,Chennai,Economy,2.08,26,2900
Vistara,UK-637,Delhi,201,one,Evening,Hyderabad,null,6137725,45,5097
Vistwra,UK-738,Kolkata,Evening,one,?,Mumbai,N/A,17.08,21,NULL
Vistara,UK-826,Chennai,Air_India,one,7501873,Bangalore,sconomy,31.0,22,7240
Spicebet,SG-8263,Delhi,"""""",zero,-42,Kolkatc,Economy,276,13,6270
Air_India,AI-807,Delhi,Evening,one,Night,Hyderabad,Economy,26.92,28,5950
SpiceJet,SG-678,Cvennai,-2453583,one,Morning,Dekhi,Economy,27.17,27,4048
Vistara,UK-927,Mumbai,8086155,zero,Morning,Mumbai,Economy,null,3,null
Air_India,AI-765,Kolkata,Evening,one,4469256,Hyderabad,Economy,-3857196,8,10374
Vistara,UK-775,source_city,"""""",one,Night,Hyderabad,Economy,20654,31,?
Vistara,UK-738,iolkata,-8801764,one,"""""",Mumbaj,"""""",19.25,45,6067
Vistara,UK-988,Kumbwp,Night,one,Afternoon,Hyderabad,NULL,15.67,40,58125
Air_India,AI-639,Chennai,Morning,zero,2450126,Bangalore,Business,1.67,41,20684
Indigo,6E-7224,Hyderabaa,Evening,one,Night,Chenuai,Tconomy,unknown,16,Night
Indigo,6E-2147,Delhi,270,one,Early_Morning,Chennai,Economy,8.67,43,3389
Viwtara,UK-776,Mumbai,Evening,one,Evening,Chennai,Economy,26.33,41,7021
Vistara,UK-970,Mumbai,Morning,one,Evening,Kolkata,Economy,10.83,49,15.17
Vistara,UK-928,Mumbai,Early_Morning,one,unknown,Hyderabad,40,6,13,""""""
GO_FIWSF,G8-102,Kolkata,Afternoon,one,-5929677,destination_city,Economy,9.0,49,5888
AirAsia,I5-747,Delhj,226,one,6290962,Kolkata,Ecinony,one,37,4031
Vistara,UK-995,Delhi,Morning,one,Evening,Chennai,Economy,9.58,7,11520
Vistara,UK-774,Kolkata,"""""",one,"""""",Chennai,Businqss,23.33,12,null
Vistara,UK-996,source_city,Evening,one,Morning,Bangalore,,3720454,47,69168
Air_ondia,AI-442,Mumbai,Mumbai,one,Morning,Chennai,Economy,18.92,28,4173
Air_India,AI-9720,Kklkata,Kolkata,one,-1628109,Delhi,Economy,"""""",31,Early_Morning
Vistara,UK-873,Mumbai,Early_Morning,one,Indigo,Delhi,Economy,9.33,21,5232
Air_Imdia,AI-864,Mumbai,Early_Morning,one,-46,Bangalore,Economy,270,7,9201
Vistara,UK-810,Bangalore,Early_Morning,one,Hyderabad,Delhi,Econimy,Chennai,49,6568
Air_India,AI-804,hangalore,one,one,5930619,Kolkata,N/A,13.0,20,60508
Vistara,UK-951,Delhi,Afternoon,one,Early_Morning,Bangalore,Businesr,N/A,5,null
AirAsia,I5-1543,Hyderabad,Kolkata,one,259,Mumbci,NULL,6.25,31,2250
Vistara,UK-774,Delhi,Night,one,null,Bangalore,Business,6E-6214,48,52287
Vistara,UK-876,Chennai,Night,one,8853401,destination_city,Economy,19.25,42,7767
Vistara,UK-810,Bavgalore,Early_Morning,one,70543,Hyderabad,6E-847,10.0,44,56588
Air_India,AI-402,Delhi,Morning,one,Evening,Chennai,Business,8.58,23,55983
Vistara,UK-772,Chennai,Morning,one,-9204213,Bangalore,NULL,8.83,39,N/A
GO_FIRST,G8-339,Bangalore,Evening,one,247,Bangalore,Economy,14.67,35,?
Vistara,UK-824,Mumbai,Night,one,-29,Bangalore,Economy,11.58,11,11448
Air_India,AI-9891,Hyderabad,Evening,one,Morning,Bangalore,Economy,UK-814,13,NULL
Air_India,AI-675,Mumbai,3170750,one,Evening,Chennai,Economy,13.5,11,NULL
AirAsia,I5-330,Mumbai,Night,one,Afternoon,Bangalore,Economy,234,25,UK-808
Vistara,UK-955,Bangalore,Air_India,one,Afternoon,Hyderabad,Economy,Afternoon,8,9840
Vistara,UK-864,Bengalose,Evening,one,Late_Night,Delhi,NULL,5.17,35,4111
Air_India,AI-559,Hyderabad,Early_Morning,one,Night,Mujbai,"""""",14.75,7,?
Vistara,UK-820,Bangalore,Evening,one,NULL,Hyderabad,Economy,15.83,28,Evening
Vistara,UK-747,source_city,Early_Morning,zero,9724606,Delhi,N/A,2.08,49,28872
GO_FIRXT,G8-7559,Bangallre,"""""",one,Night,Chennai,Economy,6.67,16,5947
Air_India,AI-806,Mumbai,-58,one,Morning,Chennai,Economy,24.92,10,9201
Air_Indie,AI-503,Bangalore,Evening,one,Evening,Mumbai,Economy,N/A,35,6158
Vistara,UK-910,source_city,Evening,one,Night,Mumbai,Blsiness,5.33,13,61597
Vistara,UK-954,Mumbai,Early_Morning,one,267,Bangalore,one,Night,32,54608
Vistara,UK-944,Mumbai,Afternoon,one,232,Kolkata,Business,18.92,9,62045
Air_India,AI-765,Kolkata,-4443279,one,Evening,Delhi,Economy,23.08,27,Delhi
Vistara,UK-876,Mumbai,Night,one,Morning,Chennai,Economy,Morning,5,8641
Indigo,6E-524,source_city,-33,one,?,destination_city,Economy,Mumbai,43,6548
Indigo,6E-6051,source_city,Evening,one,Late_Night,Mumbai,Economy,6.0,45,2124
Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,14.25,19,6578
Vistzrw,UK-981,Hyderabad,Night,one,4626956,Bandzlore,Business,11.17,31,54777
Air_India,AI-430,Chennai,Mumbai,one,Evening,Mumbai,wconomy,10.08,30,5617
Vistara,UK-819,Delhi,Afternoon,one,Night,Chennai,Economy,6.0,37,6296
AirAsia,I5-1518,Hyderabad,Evening,one,Late_Night,Kolkata,N/A,5.83,8,5291
Vistara,UK-824,Chennai,Night,one,Evening,Mumbai,Bjsiness,"""""",5,75504
Vpftara,UK-954,Bangalore,Early_Morning,one,283,Hyderabad,Business,6.58,21,45805
Vistara,UK-852,Bangalore,Morning,one,Evening,Kolkata,Business,10.42,36,51817
Vistara,UK-897,Bancalore,Early_Morning,two_or_more,unknown,Kolkata,Economy,25.75,29,9175
Air_India,AI-9547,Bangalore,Evening,one,,Kolkata,Economy,8.67,31,6072
Vistara,UK-876,Chennai,unknown,one,Evening,Bangalore,Business,zero,33,59827
Vistara,UK-958,Mumbai,Afternoon,one,Evening,Bangalore,Economy,NULL,25,6450
Air_India,AI-544,Kolkata,4033534,one,,Chennai,Chennai,14.75,21,3726
Indigo,6E-6965,Kolkwta,Afternoon,one,Late_Night,Delhi,Economy,8.75,11,7954
Indigo,6E-6006,source_city,Early_Morning,zero,54608,Hyderabad,Night,1.33,25,1551
Vistara,UK-944,Mombai,Economy,zero,Evening,Delhi,Economy,AirAsia,23,2339
Air_India,AI-768,Kolkata,9120842,one,2150,Bahgwlore,Economy,-40,39,7474
Air_India,AI-768,Kolkata,Afternoon,one,Morning,Chennai,Business,?,21,Bangalore
AirAsia,I5-775,Bangalore,Afternoon,two_or_more,Economy,Bajgelorr,Economy,247,46,3090
Vistara,UK-854,Chennai,13.0,one,Morning,Yilkata,UK-826,15.25,7,13303
Air_India,AI-9643,Delhi,Evening,one,Afternoon,destination_city,Economy,20.83,1,12938
Air_India,AI-811,Delhi,Evening,one,Delhi,Mumbai,Busitess,18.92,32,32646
Air_India,AI-770,Kolkata,-311845,one,Morning,Hydegabad,Economy,14.0,26,4724
Vistara,UK-941,Delhi,Evening,zero,-23,Hyderabad,Night,2.33,14,29992
Air_India,AI-442,iumbai,Afternoon,one,zero,Chennai,Evening,8.17,46,49613
Vistara,UK-860,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Economy,8.17,11,""""""
